Timestamp;Latitude;Longitude;Azimuth;Altitude
1609575600.0;-7.921179;112.599392;247.712902;33.810307
1609576200.0;-7.921179;112.599392;247.967368;31.519906
1609576800.0;-7.921179;112.599392;248.165088;29.22614
1609577400.0;-7.921179;112.599392;248.310434;26.930003
1609578000.0;-7.921179;112.599392;248.407095;24.632422
1609578600.0;-7.921179;112.599392;248.458076;22.334309
1609579200.0;-7.921179;112.599392;248.465862;20.036594
1609579800.0;-7.921179;112.599392;248.432449;17.740279
1609580400.0;-7.921179;112.599392;248.359393;15.446497
1609581000.0;-7.921179;112.599392;248.24787;13.15534
1609581600.0;-7.921179;112.599392;248.098753;10.870857
1609582200.0;-7.921179;112.599392;247.912535;8.595465
1609582800.0;-7.921179;112.599392;247.689406;6.33514
1609583400.0;-7.921179;112.599392;247.429313;4.103109
1609584000.0;-7.921179;112.599392;247.131844;1.934204
1609584600.0;-7.921179;112.599392;246.7964;-0.071266
1609585200.0;-7.921179;112.599392;246.422051;-1.748294
1609585800.0;-7.921179;112.599392;246.007541;-4.702625
1609586400.0;-7.921179;112.599392;245.551421;-7.412704
1609587000.0;-7.921179;112.599392;245.051833;-9.689871
1609587600.0;-7.921179;112.599392;244.50662;-11.92945
1609588200.0;-7.921179;112.599392;243.913295;-14.158451
1609588800.0;-7.921179;112.599392;243.268963;-16.375705
1609589400.0;-7.921179;112.599392;242.570343;-18.579919
1609590000.0;-7.921179;112.599392;241.813613;-20.769661
1609590600.0;-7.921179;112.599392;240.994564;-22.943336
1609591200.0;-7.921179;112.599392;240.108361;-25.099159
1609591800.0;-7.921179;112.599392;239.149566;-27.235132
1609592400.0;-7.921179;112.599392;238.11217;-29.349005
1609593000.0;-7.921179;112.599392;236.989287;-31.438241
1609593600.0;-7.921179;112.599392;235.773376;-33.499967
1609594200.0;-7.921179;112.599392;234.455942;-35.530924
1609594800.0;-7.921179;112.599392;233.02764;-37.527419
1609595400.0;-7.921179;112.599392;231.478116;-39.485242
1609596000.0;-7.921179;112.599392;229.796059;-41.399604
1609596600.0;-7.921179;112.599392;227.969284;-43.265055
1609597200.0;-7.921179;112.599392;225.984636;-45.0754
1609597800.0;-7.921179;112.599392;223.828345;-46.823604
1609598400.0;-7.921179;112.599392;221.486301;-48.501723
1609599000.0;-7.921179;112.599392;218.944487;-50.100824
1609599600.0;-7.921179;112.599392;216.189762;-51.610948
1609600200.0;-7.921179;112.599392;213.21083;-53.021116
1609600800.0;-7.921179;112.599392;209.999548;-54.319405
1609601400.0;-7.921179;112.599392;206.552447;-55.493122
1609602000.0;-7.921179;112.599392;202.872533;-56.529104
1609602600.0;-7.921179;112.599392;198.971047;-57.414154
1609603200.0;-7.921179;112.599392;194.868917;-58.135661
1609603800.0;-7.921179;112.599392;190.597522;-58.682281
1609604400.0;-7.921179;112.599392;186.198388;-59.044725
1609605000.0;-7.921179;112.599392;181.721541;-59.216456
1609605600.0;-7.921179;112.599392;177.222563;-59.194292
1609606200.0;-7.921179;112.599392;172.758652;-58.978643
1609606800.0;-7.921179;112.599392;168.384435;-58.573496
1609607400.0;-7.921179;112.599392;164.148215;-57.986066
1609608000.0;-7.921179;112.599392;160.089307;-57.226166
1609608600.0;-7.921179;112.599392;156.236698;-56.305505
1609609200.0;-7.921179;112.599392;152.60902;-55.236884
1609609800.0;-7.921179;112.599392;149.215468;-54.033534
1609610400.0;-7.921179;112.599392;146.057421;-52.708549
1609611000.0;-7.921179;112.599392;143.13022;-51.274466
1609611600.0;-7.921179;112.599392;140.424837;-49.743001
1609612200.0;-7.921179;112.599392;137.929482;-48.124905
1609612800.0;-7.921179;112.599392;135.630727;-46.429905
1609613400.0;-7.921179;112.599392;133.514489;-44.666695
1609614000.0;-7.921179;112.599392;131.566669;-42.843014
1609614600.0;-7.921179;112.599392;129.773649;-40.965692
1609615200.0;-7.921179;112.599392;128.122478;-39.04075
1609615800.0;-7.921179;112.599392;126.601135;-37.073475
1609616400.0;-7.921179;112.599392;125.198542;-35.06852
1609617000.0;-7.921179;112.599392;123.904577;-33.029972
1609617600.0;-7.921179;112.599392;122.710099;-30.961415
1609618200.0;-7.921179;112.599392;121.606833;-28.866019
1609618800.0;-7.921179;112.599392;120.587359;-26.746573
1609619400.0;-7.921179;112.599392;119.645066;-24.605545
1609620000.0;-7.921179;112.599392;118.773998;-22.445123
1609620600.0;-7.921179;112.599392;117.968896;-20.267256
1609621200.0;-7.921179;112.599392;117.225075;-18.073679
1609621800.0;-7.921179;112.599392;116.538395;-15.865949
1609622400.0;-7.921179;112.599392;115.905182;-13.645464
